paulodrinot,Looking forward to 'When the Guns Stop Roaring: Remembering Conflict in Latin America' #aha2015  https://aha.confex.com/aha/2015/webprogram/Session12059.html»___™
VegHistory,"Have fun at #aha2015, #twitterstorians! Sad to be missing everyone, but excited for the weekend in NY nonetheless."
abbymullen,Going to the AHA for the 1st time (but not till tomorrow) #aha2015
triplingual,"@jmcclurken Strangely, I'll be at #aha2015, and would love to say IRL hello. Yes? Best way? Fri twitter event?"
amwhisnant,Hanging out at RDU awaiting flight to LGA and #aha2015. Don__Òt see any other obvious historians at gate.
Parkesland,About to fly out to NYC for #AHA2015 Looking forward to meeting and greeting some of my fellow #twitterstorians
AdamMatthewGrp,Look out for our banner at #AHA2015 We'll be at Booth #429 with information on our digital primary source collections pic.twitter.com/wPSIyJLIDb
PickeringChatto,Meet Series ed. @DHarreld at #AHA2015 tomorrow: http://www.historians.org/annual-meeting»_
lubar,In New York for #aha2015 (and Aida at the Met!).
DrMichaelLandis,commence eating extravaganza! #aha2015 #Party&Panels
JulieMujic,"On the Metro-North, heading into NYC for #AHA2015. Full train on a sunny New Year's Day."
SHUHistoryDept,Dr. Mujic is headed to the annual American Historical Association meeting. Follow the conference at #AHA2015.
ekleinberg,New Year's Day and winging it LAX to JFK for #aha2015 
drvholden,Just got the new AHA app. I'm looking forward to tweeting this year's meeting. @queeringslavery #AHA2015
CJCampbell123,off to #AHA2015! j_¿ acendi uma vela! pic.twitter.com/7qiuqtI5e4
utphistory,"Teaching a course on the Crusades? Stop by the UTP booth at AHA and pick up a copy of Crusades: A Reader, 2ed. #AHA2015"
seth_denbo,Getting us started with advice on restaurants & how to avoid irritating the locals check out @TenuredRadical http://bit.ly/14fprV5»_ #aha2015
samplereality,Heading off to #AHA2015 today. Packing light; nothing but leather boots and ATTITUDE.
e1duderino,"Thrilled to see the ""Crusader Bible"" by the weekend's close at the @MorganLibrary. #AHA2015 medievalists, take note: http://www.themorgan.org/exhibitions/Crusader-Bible»___™"
CraigHollander,Attention friends of the @mcneilctr: Our #AHA2015 reception will be at the @CrookedKnife30 on January 2 at 6:30 PM. Bring that Philly charm.
SusanEckelmann,"On route to #AHA2015!  Looking forward to interesting panels, #AHAtuningproject workshops, and connecting with colleagues and friends!"
icpetrie,The traditional Alan Partridge clip for all attending #aha2015.
JessLautin,#AHA2015 coffee tip: skip Starbucks + go to Zibetto (6th ave btwn 56th + 57th) or Ernest Klein (6th ave btwn 55th + 56th) #twitterstorians
DannyScL,"#twitterstorians interested in religion should come to panel 142, 'Religion in Europe after the __£Secular__Ñ 1960s' at #AHA2015."
DannyScL,Victoria Smolkin-Rothrock will be speaking about the turn to religious tolerance in the late Soviet period. #AHA2015
DannyScL,Piotr H. Kosicki will be talking about 'The Catholic 1968: Humanae Vitae and the Global Shift from East-West to North-South' #AHA2015
DannyScL,"My paper, 'From ""Christian Nation"" to a Multi-Faith Society?', will show how communal pluralism shored up the Church of England. #AHA2015"
GreenfieldHWE,Packing our bags for #AHA2015 this New Year's Day. Check out Greenfield Director @monicalmercado on Sunday: https://aha.confex.com/aha/2015/webprogram/Session11902.html»___™ #wmnhist
Baronatrix,"Come visit me at the HSS affiliate table at #aha2015 on Saturday between 11:30-2:30 at the NY Hilton, 2nd floor promenade! I'll bring candy!"
kalanicraig,"@monicalmercado @JessLautin And if you have time, Stumptown (closest is 29th and Broadway). #aha2015 meets #pdx"
AHAhistorians,Many exciting sessions to give you historical context on US-Cuban relations at #aha2015. @seth_denbo gives details at http://bit.ly/13HKq1x»_
KingsleySteph,On the train to NY. See all you #twitterstorians & #history professionals tomorrow! It will be a very happy new year at #AHA2015.
JulieMujic,"The Sheraton is saying they won't have rooms ready until 4pm, fyi. #AHA2015"
ProjectMUSE,Happy New Year! We're starting the year off right by exhibiting at #AHA2015 and #MLA15---Look for us! http://musecommons.org/?p=2637»_
MarlaAtUmass,"En route to #aha2015.  After 2 solid (& fun!) weeks of cribbage, euchre, & football, I__Òm looking forward to some history, art & shopping..."
davidbrakkeosu,In NYC for #aha2015 #ASCH2015
AHAhistorians,"Want to hone your pedagogy skills? Come to the #aha2015 Workshop on Undergraduate Teaching, tomorrow 9-12. http://bit.ly/1wBdiEy»_"
amwhisnant,Hello New York! #aha2015 I'm here! Beautiful NYD in the city.
nkferraiolo,Gearing up for #AHA2015. Excited to see old friends and meet the @CLIRnews Mellon Dissertation Fellows!
kylegvolk,Historians Take Manhattan #AHA2015 pic.twitter.com/mZNHYqNBFD
MDIhistory,"Essential advice if you're from out of town, and man, are we from out of town. RT@TenuredRadical http://bit.ly/14fprV5»_  #aha2015"
ProfessMoravec,Hotel check in hilton #aha2015 historians as far as eye can see pic.twitter.com/qhlwZJqwnY
AHAhistorians,New to digital history? See a variety of projects at #aha2015 Digital Projects & Digital Pedagogy lightning rounds. http://bit.ly/1D8oUja»_
triplingual,"Off to #AHA2015 on the train from #NHV. Last travel tweet from me, I hope."
RebeLovesBooks,Lol! Sharing for @CountryWhig __£@kylegvolk: Historians Take Manhattan #AHA2015 pic.twitter.com/iMX6eMeMyQ__Ñ
JenServenti,"Sitting in the Hilton lobby, waiting for my room to be ready, and doing a bit of historian-gazing. #AHA2015"
jotis13,"Waiting for my boarding call en route to the #AHA2015, amazing how different train stations and airports have become!"
Katherineofl,Can anyone recommend a good sushi place walking distance from #aha2015 ?
RavDK,"#BDS advocates. Working for worsening the lives of once employed #Palestinians, empowering radicals, + pushing #peace away. #aha2015 #israel"
MDIhistory,"First sunrise time-lapse, as seen on the plane from Bar Harbor, headed for NYC and #AHA2015 https://vimeo.com/115767892»_"
AHAhistorians,Learn how to connect with one another on social media at #aha2015 at http://bit.ly/1BpiGKq»_ #twitterstorians #history
JenServenti,@katrinagulliver @CapitolClio yeah...a housekeeping issue. Everything okay now. Should have set up an NEH info table in the lobby. #AHA2015
NEHgov,Interested in digital #history? Join @NEHgov tomorrow @ #AHA2015 workshop on __£Getting Started in Digital History__Ñ http://bit.ly/1x3tsbz»_ #dh
alisaplant,"Hello, New York! #aha2015 pic.twitter.com/c5ykCY2KEE"
Peiresc,Participating tomorrow in #s26 (as commentator) on scientism and #s48 (as moderator) on legal orientalism #aha2015 @AHAhistorians c u there!
cliotropic,Historian-spotting in the infinite check-in line at the Sheraton New York. #AHA2015
Peiresc,"At #aha2015 and, in honor of Dominick LaCapra, will be live-tweeting #s122 Saturday... @AHAhistorians"
CJCampbell123,come see what the CCWH has at #AHA2015. https://aha.confex.com/aha/2013/webprogram/Symposium1266.html»___™ Not a member? Consider joining too! http://theccwh.org/membership/»_
cliotropic,"Is it just that I notice now, or has the sartorial sense of historians at the annual meeting improved over the last 10 years? #AHA2015"
briandistelberg,Some useful tips from @AHAhistorians for how #twitterstorians can connect on social media at #AHA2015: http://blog.historians.org/2015/01/connect-social-media-aha-2015/»___™
USofDisaster,Excited to talk disasters and disaster research tomorrow at #AHA2015!
ProfessMoravec,#aha2015 duane reade has everything including hot coffee and food grad school budget friendly
analuciaraujo_,"Heading to the #AHA2015 tomorrow, don't miss the multi-session workshop Slavery as History, Slavery as Fiction https://aha.confex.com/aha/2015/webprogram/Symposium1589.html»___™"
Exhaust_Fumes,.@ProfessMoravec Also useful for #AHA2015: Mooncake Foods if you're willing to walk a bit. http://www.mooncakefoods.com/index.php/main/restaurants/»___™ Plates--lots of food: $10
johnbthomp,"Histories of travel writing in China are officially a thing now, aren't they? #AHA2015 https://aha.confex.com/aha/2015/webprogram/Session11518.html»___™"
triplingual,"Tallis from a handheld is inadequate, but takes the edge off. If you want to find me at #AHA2015, I'll be the one whose whuffie shouts FAKE."
MitchFraas,Looking forward to #AHA2015 - will only be there Saturday sadly but it will be great to see folks!
HNet_Humanities,Just checked into the midtown Hilton. 
triplingual,"(Since my instinct is to pretend I don't have Impostor Syndrome, I've decided to go full-bore the opposite direction for #AHA2015.)"
OUPAmHistory,Seth Rogen and James Franco are in good company.  Bob Hope also had a North Korea film nixed.  http://oxford.ly/1EQSBdb»_ #AHA2015 @TheInterview
kalanicraig,Let the ironing commence! #aha2015 #unpacking
lubar,__£@Exhaust_Fumes: .@ProfessMoravec Also useful for #AHA2015: Mooncake http://www.mooncakefoods.com/index.php/main/restaurants/»___™ anyone interested in dinner?
petecajka,In #NewYorkCity for #AHA2015. Looking forward to seeing @hidehirota @monicalmercado @Carolyngian @charleststrauss @CRKHistory + others.
Katie_C_Knowles,Told myself I'd spend 2 hours this morning getting my #AHA2015 paper down to the time limit. I'm still cutting...
MichaelOwenMcC,It is possible that every historian in the world is in the lobby of the Sheraton right now #AHA2015
scott_bot,"If you're attending my #aha2015 workshop tomorrow on network analysis and really want a specific hashtag (http://blog.historians.org/2015/01/connect-social-media-aha-2015/»___™), use #nets"
janaremy,Just flew into NYC for #AHA2015! So happy to be talking DH & hanging out with the #twitterstorians for a few days! #fb
lenicarey,"#AHA2015 ""The Atlantic, Pacific, and In-Between: Bringing #Transnational #History to the United States..."" https://aha.confex.com/aha/2015/webprogram/Session12016.html»___™"
lenicarey,#AHA2015 Don't forget: the K__12 Reception & Networking Event sponsored by the History Channel. #historyteachers. https://aha.confex.com/aha/2015/webprogram/Session12546.html»___™
CraigHollander,These are the times that try men's souls. #AHA2015
ProRoMo,"Okay #twitterstorians, let's get this #AHA2015 started!!"
EdwiredMills,So many people already at #AHA2015. I'll see you on Saturday.
RadhikaAN,Finally discovered a benefit of traveling on New Year's Day to the AHA: No traffic from JFK to midtown! #AHA2015
UChicago_Grad,Looking forward to following hashtags out of #AHA2015. Live-tweet as you'd wish to be live-tweeted. Those unable to attend will be grateful!
jotis13,"Rereading my panelists' papers on the train, we're going to have an awesome roundtable tomorrow abt math, historiography & DH #s19 #AHA2015"
DrMichaelLandis,#RumHouseNYC #aha2015 #twitterstorians pic.twitter.com/Xwa1Wqw3C8
lenicarey,"#AHA2015 New Initiatives to Improve Teaching, Learning, & Assessment: Projects and Perspectives #SSRC #ahatuning https://aha.confex.com/aha/2015/webprogram/Session12511.html»___™"
JessLautin,Historians interested in discussing museum work: I will be at the #AHA2015  career fair Sunday afternoon. #twitterstorians
Davulis,"Programming note: #AHA2015 exhibit hall opens on Saturday AM, not tomorrow. Repeat: no books until Saturday. Please remain calm."
KathrynTomasek,"Ahhhh.... Arrived, unpacked, working.... #aha2015"
JessLautin,More history-rich museum recs for #AHA2015: Visualizing 19th C NY @BardGradCenter + exhibits @MuseumofCityNY incl. Activist NY + Gilded NY!
NJNHD,Excited for #AHA2015 tomorrow! Maybe I'll see some of you there?
RadhikaAN,Browsing #aha2015 program with an eye to #dh panels. These two 'Lightening Rounds' are accepting submissions! http://historians.org/annual-meeting/resources-and-guides/digital-history-at-the-annual-meeting/digital-history-lightning-rounds»___™ #s95
JessLautin,#aha2015 foodie tip: get a trash cookie or piece of crack pie from @momomilkbar on 56th btwn 5th + 6th and bring some home!
janegreenway,"Watched #Selma at BAM tonight, hitting my first AHA tomorrow. A happy 2015 so far. #AHA2015"
GrainneMcEvoy,"A day late for NYE in Time Square, but a day early for #AHA2015. Perfect timing I think. pic.twitter.com/BTUiuGkLfv"
kalanicraig,"Coming to the #aha2015 #GSDH digital history workshop? Head straight to Sheraton, Conference Room E tomorrow by 9a pic.twitter.com/dRzXXdtG9k"
triplingual,"If any #AHA2015 people are interested in heading to Hanbat or Cho Dang Gol, I__Òm hoping to go tonight. Homemade tofu at Cho Dang Gol!"
GrainneMcEvoy,$8 for a room-service cup of tea anyone? #welcometonewyork #AHA2015 pic.twitter.com/OfcLcc6jVv
samplereality,There has literally been no clerk at the @Hiltonhotels registration desk for the past 15 minutes. #AHA2015
DrAndrewGoss,"Perfect new year. Arrived in NYC for #AHA2015, ate Indonesian food in Hell's Kitchen & watching football on cable."
scott_bot,I hear recent DH technology improvements are giving every speaker 20% more speaking time packed into their 30 minute slots. #aha2015 #rumors
ladrusergio,30 A_–os #RockInRio 30 A_–os @aha_com Se juntan por __nica vez en #Brasil http://youtu.be/djV11Xbc914»_ #AHa2015 Take On Me #LaCancionDeEsteMinuto
JessLautin,#AHA2015 foodie tip #2: Avoid Astro diner. Call in takeout from @carnegiedeli + skip the wait for a table.
wragge,Doing the usual timezone calculations to follow #aha2015 in New York.
NCISorg,"Jan 3 ""From Surviving to Thriving: The Challenges & Rewards of Practicing History as an #IndependentScholar"" #aha2015 http://bit.ly/13KnTl4»_"
samplereality,"Reached @HiltonHotels registration desk to discover, 5 hours after check-in, my room isn't ready. Won't be for another 2 hours. #AHA2015"
kristamccracken,Looking forward to following the #aha2015 tweets over the next few days. Already seeing links to interesting #dh projects.
perkinsy,My research trip will get in the way for me this year RT @wragge: Doing the usual timezone calculations to follow #aha2015 in New York.
erin_bartram,Am I the only one who looks at the #aha2015 meeting app logo and sees a Dalek?
heyshaelyn,Looking forward to keeping one eye on the tweets from folks at the American Historical Association mtg __ #AHA2015 __ the next few days.
theresaraePhD,"In NYC for #AHA2015 w/@AngelaFMurphy   saw Dan Lauria at dinner.  He did not say ""hello"""
DeviantReader,"Watch out, NYC. Thousands of historians descending upon you with our interventions for #AHA2015"
SDS_StudentCauc,"Meanwhile, tomorrow the historians will be gathering for #AHA2015 in NYC and have some wonderful #disability related events as well."
SDS_StudentCauc,"For those of our members who will be attending #AHA2015, the disability-related pickings are admittedly a bit slimmer than #MLA2015"
